Country,State,Name,Latitude,Longitude,DistanceFromSource,ArrivalDay,ArrivalHour,ArrivalMin,TravelTimeHours,TravelTimeMin,MaxWaveDay,MaxWaveHour,MaxWaveMin,MaxWaveHeight
JAPAN,HOKKAIDO,TOMAKOMAIHIGASHIKO,42.6,141.817,481,11,6,40,0,54,11,7,17,2.5
JAPAN,HOKKAIDO,TOMAKOMAINISHIKO,42.633,141.617,486,11,6,37,0,51,11,8,30,2.1
JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,432,11,6,19,0,33,11,7,42,2.7
JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,432,,,,,,,,,3.4
JAPAN,HOKKAIDO,UTABETSU,42,143.167,417,,,,,,,,,3.5
JAPAN,HOKKAIDO,WAKKANAI,45.43,141.683,795,11,9,43,3,57,11,17,23,0.4
JAPAN,IBARAKI,HIRAISO BEACH,,,,,,,,,,,,3.5
JAPAN,IBARAKI,HIRAKATA,36.85,140.8,212,,,,,,,,,7.32
JAPAN,IBARAKI,HITACHI CITY,36.5997,140.6512,242,,,,,,,,,4.2
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71617,140.72297,228,,,,,,,,,2.59
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71769,140.72397,228,,,,,,,,,3.36
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.66461,140.71467,233,,,,,,,,,3.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.38533,140.61681,263,,,,,,,,,4.43
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.37228,140.62406,264,,,,,,,,,5.17
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.81983,140.76839,217,,,,,,,,,5.44
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.28849,140.55851,275,,,,,,,,,5.5
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84586,140.79622,213,,,,,,,,,9.47
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.82908,140.78858,215,,,,,,,,,4.72
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31103,140.58383,272,,,,,,,,,4.86
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71614,140.72349,228,,,,,,,,,3.03
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85448,140.79628,212,,,,,,,,,8.34
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84553,140.79611,213,,,,,,,,,8.51
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33972,140.59816,268,,,,,,,,,3.08
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.16378,140.57753,286,,,,,,,,,7.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84153,140.79694,213,,,,,,,,,6.84
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.18689,140.57097,284,,,,,,,,,7.03
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.6109,140.67735,240,,,,,,,,,3.91
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.54185,140.64372,248,,,,,,,,,4.37
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.57123,140.65199,245,,,,,,,,,4.56
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.49304,140.6181,254,,,,,,,,,4.75
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85547,140.79564,212,,,,,,,,,6.5
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.09144,140.60611,291,,,,,,,,,6
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.4975,140.62344,253,,,,,,,,,4.86
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.3111,140.58084,272,,,,,,,,,4.98
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.92858,140.65044,305,,,,,,,,,4.99
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30832,140.56873,273,,,,,,,,,5.05
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.311,140.58364,272,,,,,,,,,5.07
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84017,140.79725,213,,,,,,,,,7.32
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74851,140.84573,314,,,,,,,,,3.37
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34201,140.59569,268,,,,,,,,,3.53
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34226,140.6026,268,,,,,,,,,3.95
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.74236,140.729,226,,,,,,,,,3.96
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.83092,140.78928,215,,,,,,,,,4.57
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30813,140.56841,273,,,,,,,,,4.64
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.64431,140.69306,236,,,,,,,,,3.52
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.79553,140.75411,220,,,,,,,,,4.67
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.52706,140.63489,250,,,,,,,,,6.34
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.48847,140.61936,254,,,,,,,,,4.78
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31103,140.58353,272,,,,,,,,,4.78
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31094,140.58199,272,,,,,,,,,4.83
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.06483,140.61856,293,,,,,,,,,3.31
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.59361,140.66504,242,,,,,,,,,3.54
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74646,140.84235,315,,,,,,,,,3.59
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33898,140.59412,269,,,,,,,,,3.8
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34314,140.59636,268,,,,,,,,,3.39
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71544,140.72336,228,,,,,,,,,2.6
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31286,140.57022,272,,,,,,,,,3.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.65519,140.70178,235,,,,,,,,,4.53
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34102,140.59543,268,,,,,,,,,3.73
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.79575,140.75375,220,,,,,,,,,4.85
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.68381,140.71436,232,,,,,,,,,4.93
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84956,140.79619,213,,,,,,,,,9.65
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.308,140.56909,273,,,,,,,,,6.92
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.38303,140.62518,263,,,,,,,,,7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.18535,140.57117,284,,,,,,,,,7.6
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.83867,140.79789,214,,,,,,,,,7.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.80851,140.78506,311,,,,,,,,,5.55
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.24036,140.56072,279,,,,,,,,,7.77
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.83853,140.76145,309,,,,,,,,,6.96
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.72142,140.72689,228,,,,,,,,,4.23
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.39358,140.61228,263,,,,,,,,,4.25
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.82961,140.78169,215,,,,,,,,,4.79
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.5235,140.63367,250,,,,,,,,,8.05
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30824,140.56748,273,,,,,,,,,4.65
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30713,140.56746,273,,,,,,,,,4.95
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34108,140.5955,268,,,,,,,,,2.52
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.54533,140.64514,247,,,,,,,,,4.62
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.19281,140.56915,283,,,,,,,,,5.4
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.4965,140.61375,254,,,,,,,,,2.72
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.311,140.5835,272,,,,,,,,,5.12
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.91106,140.67117,305,,,,,,,,,5.69
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30822,140.56847,273,,,,,,,,,2.87
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.19277,140.56914,283,,,,,,,,,5.93
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.73433,140.83771,316,,,,,,,,,3.09
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.48042,140.61111,255,,,,,,,,,5.96
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74329,140.86143,314,,,,,,,,,2.97
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.44211,140.60715,259,,,,,,,,,4.85
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.65069,140.69853,235,,,,,,,,,3.59
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.78908,140.80061,312,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.49586,140.61425,254,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.92894,140.64764,305,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31133,140.58011,272,,,,,,,,,4.51
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30354,140.56483,273,,,,,,,,,5.55
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.57833,140.65792,244,,,,,,,,,5.63
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.80219,140.75933,219,,,,,,,,,5.8
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.78883,140.75016,220,,,,,,,,,5.88
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.53917,140.63844,248,,,,,,,,,5.91
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.3432,140.59529,268,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.93219,140.65028,304,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.93232,140.65488,304,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.69961,140.71789,230,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.38424,140.61804,263,,,,,,,,,5.13
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.43303,140.61517,259,,,,,,,,,5.19
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.06981,140.61622,293,,,,,,,,,5.3
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.62089,140.68639,239,,,,,,,,,4.55
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71806,140.72653,228,,,,,,,,,4.66
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.19442,140.56842,283,,,,,,,,,5.32
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30114,140.56261,274,,,,,,,,,5.53
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.64669,140.69497,236,,,,,,,,,3.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74847,140.84558,314,,,,,,,,,3.76
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.93058,140.69586,302,,,,,,,,,3.93
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.37033,140.62412,264,,,,,,,,,4.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74645,140.84211,315,,,,,,,,,3.39
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.85368,140.75059,308,,,,,,,,,8.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71733,140.726,228,,,,,,,,,5.47
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.86855,140.73969,307,,,,,,,,,5.6
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71456,140.72444,228,,,,,,,,,5.68
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.44906,140.60786,258,,,,,,,,,5.75
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.78914,140.75014,220,,,,,,,,,5.86
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.74183,140.73022,226,,,,,,,,,5.93
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.74858,140.73264,225,,,,,,,,,6.01
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.77961,140.80814,313,,,,,,,,,6.27
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.37881,140.62651,263,,,,,,,,,6.63
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.53669,140.63739,249,,,,,,,,,6.27
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.57817,140.65742,244,,,,,,,,,4.06
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34426,140.60364,268,,,,,,,,,4.06
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.73365,140.84062,316,,,,,,,,,2.54
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.58333,140.66219,243,,,,,,,,,3.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.62058,140.68608,239,,,,,,,,,3.49
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.61664,140.68122,239,,,,,,,,,3.64
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.96733,140.67799,300,,,,,,,,,3.69
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.88561,140.68444,307,,,,,,,,,7.28
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.54189,140.64092,248,,,,,,,,,6.15
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.82809,140.77597,216,,,,,,,,,3.99
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.96989,140.67303,300,,,,,,,,,5.17
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.47619,140.61086,255,,,,,,,,,7.46
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.83586,140.76356,309,,,,,,,,,10.1
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.35535,140.6119,266,,,,,,,,,2.03
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.50369,140.62967,252,,,,,,,,,4.12
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.79561,140.75397,220,,,,,,,,,4.05
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71597,140.72547,228,,,,,,,,,4.38
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.308,140.56909,273,,,,,,,,,6.92
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.49464,140.61175,254,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.75275,140.7345,224,,,,,,,,,4.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.29853,140.56124,274,,,,,,,,,6.53
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.88083,140.68964,307,,,,,,,,,7.15
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74917,140.83928,314,,,,,,,,,3.36
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84575,140.79617,213,,,,,,,,,7.92
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.35497,140.61206,266,,,,,,,,,3.65
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.73091,140.86764,315,,,,,,,,,3.94
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.83033,140.79047,215,,,,,,,,,4.67
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30911,140.57328,272,,,,,,,,,4.92
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30911,140.57339,272,,,,,,,,,4.95
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.57099,140.65208,245,,,,,,,,,5.01
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.57863,140.65782,244,,,,,,,,,5.05
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85603,140.79528,212,,,,,,,,,5.93
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.81077,140.76317,218,,,,,,,,,6.17
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85544,140.79553,212,,,,,,,,,6.57
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.38427,140.62324,263,,,,,,,,,3.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.54451,140.64549,248,,,,,,,,,4.5
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.35531,140.61186,266,,,,,,,,,4.63
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33831,140.58519,269,,,,,,,,,1.81
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.84975,140.79578,213,,,,,,,,,8.6
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71653,140.72414,228,,,,,,,,,3.97
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.69722,140.71619,230,,,,,,,,,4.57
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.06447,140.61831,293,,,,,,,,,3.39
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.71617,140.72358,228,,,,,,,,,2.77
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33976,140.59771,268,,,,,,,,,3.75
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.69025,140.71292,231,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.49458,140.61119,254,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.29073,140.55902,275,,,,,,,,,6.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.75705,140.73482,224,,,,,,,,,4.33
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.82444,140.77262,310,,,,,,,,,5.12
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.76397,140.739,223,,,,,,,,,5.43
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.75342,140.83089,314,,,,,,,,,5.48
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.65389,140.69903,235,,,,,,,,,3.25
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34156,140.59532,268,,,,,,,,,3.83
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.49461,140.61203,254,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.93288,140.65238,304,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.86803,140.7393,307,,,,,,,,,
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.67567,140.71369,232,,,,,,,,,5.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.47977,140.61153,255,,,,,,,,,5.97
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.77042,140.81578,313,,,,,,,,,6.03
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.78506,140.74872,221,,,,,,,,,6.2
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.48025,140.61131,255,,,,,,,,,6.24
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.25231,140.55939,278,,,,,,,,,6.5
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.21364,140.56486,282,,,,,,,,,6.51
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.77317,140.74306,222,,,,,,,,,6.64
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.29681,140.5605,274,,,,,,,,,5.74
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.91544,140.67044,305,,,,,,,,,5.64
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.79387,140.7964,312,,,,,,,,,7.39
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.22388,140.56264,281,,,,,,,,,7.4
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.07203,140.61533,292,,,,,,,,,7.63
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.04361,140.62997,294,,,,,,,,,3.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.65747,140.71022,234,,,,,,,,,4.86
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.66456,140.71469,233,,,,,,,,,5.9
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.96754,140.67776,300,,,,,,,,,3.79
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.3422,140.59607,268,,,,,,,,,3.83
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.96975,140.67911,299,,,,,,,,,3.84
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.50167,140.62686,252,,,,,,,,,3.85
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.158,140.57922,286,,,,,,,,,6.69
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31997,140.59222,270,,,,,,,,,6.78
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.06483,140.61856,293,,,,,,,,,3.12
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.4047,140.60999,262,,,,,,,,,3.89
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.50338,140.62872,252,,,,,,,,,4.45
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.69795,140.71611,230,,,,,,,,,5.11
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31275,140.56094,273,,,,,,,,,3.07
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.31122,140.57906,272,,,,,,,,,4.33
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.30819,140.56881,273,,,,,,,,,4.47
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.93833,140.69939,301,,,,,,,,,4.47
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.54667,140.64433,247,,,,,,,,,4.48
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.72133,140.72767,228,,,,,,,,,4.42
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85397,140.79633,212,,,,,,,,,8.14
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34111,140.59567,268,,,,,,,,,3.92
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.29794,140.56103,274,,,,,,,,,3.96
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.61658,140.68125,239,,,,,,,,,4.04
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.74114,140.86408,314,,,,,,,,,3.12
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.44384,140.60741,259,,,,,,,,,4.31
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33842,140.5925,269,,,,,,,,,2.99
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.96937,140.67762,299,,,,,,,,,3.8
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.34081,140.60175,268,,,,,,,,,3.82
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.88133,140.6817,308,,,,,,,,,5.43
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.50106,140.628,252,,,,,,,,,3.56
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85633,140.79294,212,,,,,,,,,3.57
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.33945,140.59377,269,,,,,,,,,3.58
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.4105,140.60819,261,,,,,,,,,5.51
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.12305,140.59206,289,,,,,,,,,5.56
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.69692,140.71644,230,,,,,,,,,4.7
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.51886,140.63339,250,,,,,,,,,7.25
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.85464,140.79614,212,,,,,,,,,7.32
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.83038,140.78972,215,,,,,,,,,5.46
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.05767,140.62278,293,,,,,,,,,4.85
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.44299,140.6072,259,,,,,,,,,5.14
JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.00875,140.64886,297,,,,,,,,,5.3
JAPAN,IBARAKI,KAMISU CITY,36.5997,140.6512,242,,,,,,,,,
JAPAN,IBARAKI,KASHIMA PORT,35.967,140.678,300,,,,,,,,,5.45
JAPAN,IBARAKI,KASHIMAKO,35.967,140.678,300,,,,,,,,,5.7
JAPAN,IBARAKI,KAWARAGO,36.5333,140.65,248,,,,,,,,,5.75
JAPAN,IBARAKI,KITA-IBARAGI CITY,36.7833,140.75,221,,,,,,,,,
JAPAN,IBARAKI,OARAI TOWN,36.333,140.583,270,11,6,15,0,29,11,7,52,4.63
JAPAN,IBARAKI,OARAIKO,36.333,140.583,270,,,,,,11,7,52,4.1
JAPAN,IBARAKI,TOKAI VILLAGE,36.4729,140.5663,258,,,,,,,,,
JAPAN,IWATE,FUDAI,40.017,141.9,196,,,,,,,,,
JAPAN,IWATE,HIRONO TOWN,40.4088,141.7186,242,,,,,,,,,
JAPAN,IWATE,IWAIZUMI,39.84157,141.8892,177,,,,,,,,,
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00864,141.64489,101,,,,,,,,,14.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.98094,141.62558,100,,,,,,,,,14.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.57242,142.02415,145,,,,,,,,,14.27
