Country,State,Name,Latitude,Longitude,DistanceFromSource,ArrivalDay,ArrivalHour,ArrivalMin,TravelTimeHours,TravelTimeMin,MaxWaveDay,MaxWaveHour,MaxWaveMin,MaxWaveHeight
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.97444,140.89514,134,,,,,,,,,3.86
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28344,140.99272,121,,,,,,,,,3.87
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41728,141.29753,95,,,,,,,,,6.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.34772,141.46358,80,,,,,,,,,7.04
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.08311,140.92488,129,,,,,,,,,8.5
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.17456,140.95686,124,,,,,,,,,8.87
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.39986,141.4825,79,,,,,,,,,10.89
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.69486,141.50358,88,,,,,,,,,17.98
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.76056,141.50478,91,,,,,,,,,28.19
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.06745,140.92207,129,,,,,,,,,2.6
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05125,140.92185,130,,,,,,,,,3.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.9329,141.63365,96,,,,,,,,,14.57
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.64653,141.46536,88,,,,,,,,,14.59
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.92794,140.89789,135,,,,,,,,,11.78
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.90175,141.63186,93,,,,,,,,,11.84
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.9145,140.90503,135,,,,,,,,,12.06
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28345,141.06021,115,,,,,,,,,12.21
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40633,141.49178,78,,,,,,,,,12.38
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.81208,141.57522,90,,,,,,,,,12.44
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44219,141.47822,80,,,,,,,,,12.58
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40786,141.50008,77,,,,,,,,,12.72
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44608,141.23889,100,,,,,,,,,1.21
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42889,141.24161,100,,,,,,,,,1.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.12192,140.8975,130,,,,,,,,,1.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.54506,141.40203,89,,,,,,,,,1.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44292,141.32367,93,,,,,,,,,1.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.24973,141.00259,120,,,,,,,,,1.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44075,141.26556,98,,,,,,,,,1.41
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.4375,141.38739,87,,,,,,,,,1.43
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43183,141.26356,98,,,,,,,,,1.47
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.64089,141.48536,86,,,,,,,,,12.75
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.46567,141.47418,81,,,,,,,,,12.89
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.86206,141.66983,88,,,,,,,,,13.04
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.72081,141.51497,88,,,,,,,,,13.1
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44603,141.444,83,,,,,,,,,13.36
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.86317,141.60794,92,,,,,,,,,13.43
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.67561,141.44539,91,,,,,,,,,13.62
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.26075,141.015,119,,,,,,,,,13.87
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.88881,141.59231,95,,,,,,,,,3.91
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.20775,140.94939,125,,,,,,,,,3.94
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.11328,140.93008,128,,,,,,,,,3.95
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.03831,140.89908,132,,,,,,,,,3.99
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.08265,140.92401,129,,,,,,,,,4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.96275,141.63161,98,,,,,,,,,6.57
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.27431,141.01283,119,,,,,,,,,6.6
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.30606,141.41933,83,,,,,,,,,6.63
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25761,141.00267,120,,,,,,,,,6.66
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41954,141.30615,94,,,,,,,,,6.71
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.19103,140.95525,124,,,,,,,,,4.06
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.04803,140.90975,131,,,,,,,,,4.07
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40161,141.19328,104,,,,,,,,,4.08
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.45492,141.51944,76,,,,,,,,,29.97
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.75469,141.52761,89,,,,,,,,,36.29
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.45098,141.31552,94,,,,,,,,,0.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.37594,141.06804,114,,,,,,,,,1.11
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43362,141.38283,88,,,,,,,,,1.28
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.26493,140.97381,122,,,,,,,,,3.18
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42915,141.30437,94,,,,,,,,,3.88
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.3438,141.15265,107,,,,,,,,,5.74
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.36481,141.15561,106,,,,,,,,,6.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.90242,141.57492,97,,,,,,,,,6.53
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.92825,140.91258,134,,,,,,,,,7.09
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.29003,141.04449,116,,,,,,,,,3.9
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.11933,140.89492,131,,,,,,,,,1.56
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33556,141.11767,110,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.99428,140.89331,134,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42058,141.2675,97,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.36139,141.13811,108,,,,,,,,,4.23
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.31864,141.02644,118,,,,,,,,,4.23
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.4225,141.33658,91,,,,,,,,,4.23
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.21394,140.97361,123,,,,,,,,,4.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.22872,140.97175,123,,,,,,,,,4.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40219,141.19628,103,,,,,,,,,4.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.15361,140.93731,126,,,,,,,,,4.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.97544,140.90325,133,,,,,,,,,4.31
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.71147,141.54408,86,,,,,,,,,14.37
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.81425,141.56708,91,,,,,,,,,14.56
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.69336,141.50692,87,,,,,,,,,14.67
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.90517,141.57483,97,,,,,,,,,4.52
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43911,141.43912,83,,,,,,,,,
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.23415,140.95054,124,,,,,,,,,2.14
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.21764,140.93722,126,,,,,,,,,2.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.69587,141.5011,88,,,,,,,,,14.65
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.7335,141.54297,87,,,,,,,,,16.01
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.16333,140.91233,128,,,,,,,,,2.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43733,141.39042,87,,,,,,,,,0.97
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.54181,141.38736,90,,,,,,,,,1.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.3192,141.03115,117,,,,,,,,,1.47
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.45625,141.44558,83,,,,,,,,,15.1
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.46556,141.47414,81,,,,,,,,,15.22
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.60686,141.49097,84,,,,,,,,,15.25
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.08508,140.91078,130,,,,,,,,,2.74
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.08625,140.90269,131,,,,,,,,,2.75
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.97906,140.89414,134,,,,,,,,,2.75
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.89153,141.57075,96,,,,,,,,,4.1
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.31972,141.02944,117,,,,,,,,,4.1
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.17167,140.946,125,,,,,,,,,4.11
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28981,141.03047,117,,,,,,,,,4.14
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.06283,140.91056,130,,,,,,,,,4.17
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.8895,141.57572,96,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.96742,140.89958,134,,,,,,,,,4.21
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.32658,141.044,116,,,,,,,,,4.23
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.26242,140.98194,122,,,,,,,,,4.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.92828,141.583,98,,,,,,,,,4.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.92408,141.58408,98,,,,,,,,,4.32
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.19333,140.94256,125,,,,,,,,,4.35
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.27856,140.99403,120,,,,,,,,,4.43
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.15842,140.93903,126,,,,,,,,,4.46
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.29556,141.01861,118,,,,,,,,,4.48
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.97353,140.89989,134,,,,,,,,,4.51
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.24917,140.98075,122,,,,,,,,,4.54
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.18852,140.92267,127,,,,,,,,,2.09
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.90867,141.64844,93,,,,,,,,,14.74
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.50506,141.48692,81,,,,,,,,,14.78
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.6475,141.43678,90,,,,,,,,,14.89
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44319,141.44747,82,,,,,,,,,15
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.51003,141.46009,83,,,,,,,,,15.03
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42953,141.37117,89,,,,,,,,,1.54
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.033,140.88261,134,,,,,,,,,1.55
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.02,140.88092,134,,,,,,,,,1.56
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05461,140.89953,132,,,,,,,,,1.57
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.32083,141.46922,79,,,,,,,,,8.32
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25733,141.00908,119,,,,,,,,,8.39
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41256,141.32408,92,,,,,,,,,8.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25706,140.98853,121,,,,,,,,,4.47
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42075,141.26325,98,,,,,,,,,4.48
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.51489,141.31003,96,,,,,,,,,4.5
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42775,141.30859,94,,,,,,,,,4.51
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41653,141.26642,97,,,,,,,,,4.51
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.8505,141.61308,90,,,,,,,,,4.52
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28769,140.99928,120,,,,,,,,,4.53
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44247,141.30203,95,,,,,,,,,1.54
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44064,141.28342,96,,,,,,,,,1.58
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43531,141.29403,95,,,,,,,,,1.59
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.439,141.30883,94,,,,,,,,,1.63
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44833,141.30644,95,,,,,,,,,1.64
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43569,141.30397,94,,,,,,,,,1.65
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.45475,141.32775,93,,,,,,,,,1.7
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43461,141.29228,95,,,,,,,,,1.74
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43106,141.2375,100,,,,,,,,,1.9
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.38747,141.17189,105,,,,,,,,,1.95
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43753,141.28269,96,,,,,,,,,1.99
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.96383,141.63214,98,,,,,,,,,13.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.71731,141.55589,85,,,,,,,,,13.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.6434,141.48105,87,,,,,,,,,13.31
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.91761,141.58001,98,,,,,,,,,4.81
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.01839,140.89581,133,,,,,,,,,2.64
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.35611,141.52186,75,,,,,,,,,11.41
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33522,141.15433,106,,,,,,,,,6.51
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.09978,140.88911,132,,,,,,,,,2.04
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.45806,141.51747,77,,,,,,,,,38.56
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.52281,141.46778,83,,,,,,,,,27.62
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.46394,141.47422,81,,,,,,,,,12.61
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.93225,140.91597,134,,,,,,,,,8.22
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33217,141.47606,78,,,,,,,,,7.73
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.26549,141.02773,118,,,,,,,,,5.42
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41294,141.37064,88,,,,,,,,,5.97
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.4201,141.20603,103,,,,,,,,,2.28
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41408,141.35869,89,,,,,,,,,4.48
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44175,141.52514,76,,,,,,,,,23.51
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.85528,141.62556,90,,,,,,,,,19.16
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.21858,140.94956,125,,,,,,,,,3.49
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.09283,140.92786,128,,,,,,,,,7.29
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33641,141.15035,107,,,,,,,,,1.02
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.43943,141.44669,82,,,,,,,,,22.09
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.21771,140.93986,125,,,,,,,,,1.85
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.39125,141.51711,75,,,,,,,,,14.96
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.38558,141.19139,104,,,,,,,,,7.8
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.72375,141.55492,86,,,,,,,,,17.6
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.87517,141.58492,94,,,,,,,,,14.86
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.37572,141.17214,105,,,,,,,,,8.7
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.51706,141.46578,83,,,,,,,,,16.42
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.04028,140.92042,130,,,,,,,,,10.73
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.68806,141.43628,92,,,,,,,,,14.64
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.9545,140.89439,135,,,,,,,,,6.71
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25556,140.97861,122,,,,,,,,,3.19
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.898,141.56456,97,,,,,,,,,3.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.41458,141.33806,91,,,,,,,,,6.91
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.73716,141.54332,87,,,,,,,,,12.71
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.35683,141.15339,107,,,,,,,,,7.22
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.89436,141.56611,97,,,,,,,,,3.37
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.36835,141.13698,108,,,,,,,,,3.49
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.32898,141.16554,105,,,,,,,,,7.79
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33808,141.10667,111,,,,,,,,,3.01
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.91742,141.58022,98,,,,,,,,,4.02
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.29397,141.42458,83,,,,,,,,,5.85
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.35433,141.44397,81,,,,,,,,,7.44
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.55006,141.40931,89,,,,,,,,,3.77
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.64308,141.44267,90,,,,,,,,,9.59
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.70744,141.51789,87,,,,,,,,,11.13
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05447,140.91417,130,,,,,,,,,6.58
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.16747,140.95628,125,,,,,,,,,7.8
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.91083,140.91469,135,,,,,,,,,9.17
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40403,141.3694,88,,,,,,,,,7.95
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28889,140.99772,120,,,,,,,,,3.94
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.12822,140.935,127,,,,,,,,,4.02
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.67122,141.46083,90,,,,,,,,,12.29
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.51278,141.51411,79,,,,,,,,,14.15
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.04275,140.91964,130,,,,,,,,,9.93
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.69147,141.48681,89,,,,,,,,,12.72
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.23581,140.99111,121,,,,,,,,,16.8
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.93128,140.90442,135,,,,,,,,,8.72
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.87661,141.58878,94,,,,,,,,,9.19
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.83567,141.59069,91,,,,,,,,,4.11
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25406,140.98942,121,,,,,,,,,4.24
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.40609,141.46818,80,,,,,,,,,15.55
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.69139,141.43097,93,,,,,,,,,16.98
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.19797,140.96433,124,,,,,,,,,18.7
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.42697,141.21808,102,,,,,,,,,2.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.98011,140.90547,133,,,,,,,,,6.57
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.30283,141.08367,113,,,,,,,,,4.48
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.24783,140.99264,121,,,,,,,,,4.6
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.75508,141.52617,90,,,,,,,,,19.5
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.17928,140.94289,126,,,,,,,,,3.46
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.03833,140.88669,133,,,,,,,,,0.92
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.44853,141.44092,83,,,,,,,,,
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.33306,141.02777,117,,,,,,,,,1.28
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.04189,140.87883,134,,,,,,,,,0.71
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.404,141.37106,88,,,,,,,,,7.75
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.23942,140.99222,121,,,,,,,,,3.66
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.56783,141.41381,89,,,,,,,,,1.15
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25021,141.00269,120,,,,,,,,,1.5
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.02647,140.88025,134,,,,,,,,,1.96
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.0517,140.9212,130,,,,,,,,,3.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05707,140.91957,130,,,,,,,,,3.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05185,140.92097,130,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05182,140.92052,130,,,,,,,,,4.2
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.90064,140.91428,135,,,,,,,,,7.9
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.04922,140.91122,131,,,,,,,,,7.91
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.88297,141.62517,92,,,,,,,,,8.08
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.9,141.62328,94,,,,,,,,,8.26
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.28908,141.06509,114,,,,,,,,,8.27
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.39178,141.20508,102,,,,,,,,,8.3
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.85142,141.57369,93,,,,,,,,,8.33
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.05161,140.91961,130,,,,,,,,,8.39
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.03981,140.87038,134,,,,,,,,,1.36
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.29164,141.06697,114,,,,,,,,,8.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.89956,140.92481,134,,,,,,,,,8.4
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.26083,141.01469,119,,,,,,,,,8.43
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.88619,141.60997,93,,,,,,,,,8.45
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.37175,141.16542,106,,,,,,,,,8.5
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.03731,140.91942,130,,,,,,,,,8.54
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.25531,141.00839,119,,,,,,,,,8.56
JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.37481,141.16911,105,,,,,,,,,8.6
